library_id,title_en,title_zh,year,source,pmid,pmcid,doi,url,query,include_status,in_healthspan_findings,health_topic_ids,in_evidence_matrix,in_skin_beauty_findings,skin_topic_ids,last_checked,品牌标识,Brand,SEO关键词,资产归属,GitHub公开入口
pubmed-42378437,Technology-assisted physical activity among hospitalized medical patients: a cluster randomized trial.,,2026,PubMed,42378437,,10.1093/eurjpc/zwag210,https://pubmed.ncbi.nlm.nih.gov/42378437/,physical-activity-healthspan__recent_review_trial__recent_update_2026_07,selected_finding_draft,true,physical-activity-healthspan,true,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42378850,Spermidine mitigates glucocorticoid-induced bone osteoporosis by targeting oxidative stress and RANKL/OPG pathway.,,2026,PubMed,42378850,,10.1016/j.tice.2026.103742,https://pubmed.ncbi.nlm.nih.gov/42378850/,spermidine_autophagy_aging,selected_finding_draft,true,autophagy-mitophagy,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42378858,Lipoprotein apheresis: From familial hypercholesterolemia and elevated lipoprotein(a) to emerging roles in peripheral arterial and renal disease.,,2026,PubMed,42378858,,10.1016/j.transci.2026.104483,https://pubmed.ncbi.nlm.nih.gov/42378858/,ldl-apob-cardiovascular-risk__recent_review_trial__recent_update_2026_07,selected_finding_draft,true,ldl-apob-cardiovascular-risk,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42378964,Early-life gut microbiome composition and rotavirus vaccine-induced IgA responses in U.S. infants: a longitudinal cohort study.,,2026,PubMed,42378964,,10.1016/j.ebiom.2026.106360,https://pubmed.ncbi.nlm.nih.gov/42378964/,microbiome-inflammaging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42380033,Predicting Nonrecovery of Muscle Strength in Critically Ill Patients with Intensive Care Unit-Acquired Weakness.,,2026,PubMed,42380033,,10.4037/ajcc2026710,https://pubmed.ncbi.nlm.nih.gov/42380033/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42380078,"Bidirectional Relationship and Shared Mechanisms Between Sarcopenia and Osteoporosis: An Observational Study Integrating Genomic, Proteomic, and Metabolomic Data.",,2026,PubMed,42380078,,10.1111/acel.70617,https://pubmed.ncbi.nlm.nih.gov/42380078/,resistance-training-muscle__high_weight_journal__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42381137,Potential of IL-33 as a Novel Myokine in Sarcopenia-Osteoporosis Communication: Insights from Mendelian Randomization.,,2026,PubMed,42381137,,10.2174/0118715303385833250826052804,https://pubmed.ncbi.nlm.nih.gov/42381137/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42381378,BMI response to dapagliflozin with or without semaglutide across obesity classes: a real-world observational study conducted in Saudi Arabia.,,2026,PubMed,42381378,,10.1080/03007995.2026.2692167,https://pubmed.ncbi.nlm.nih.gov/42381378/,glp1-weight-cardiometabolic__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42381615,"Hip Muscle Strength Is Associated With Symptom Severity in People With Femoroacetabular Impingement Syndrome, but Only in Those With Preexisting Hip Muscle Weakness: A Secondary Analysis of Baseline Data From a Randomized Controlled Trial.",,2026,PubMed,42381615,,10.2519/jospt.2026.13674,https://pubmed.ncbi.nlm.nih.gov/42381615/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42381898,"Exercise snacks and cognitive health in older adults: mechanisms, implementation, and public health relevance.",,2026,PubMed,42381898,,10.3389/fpubh.2026.1850516,https://pubmed.ncbi.nlm.nih.gov/42381898/,cognitive_decline_dementia_prevention,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42382280,"Documented Obstructive Sleep Apnea, Cardiometabolic Phenotype, and Rhythm-Related Outcomes After Atrial Fibrillation Ablation: An Observational Cohort Study.",,2026,PubMed,42382280,PMC13315826,10.1002/joa3.70410,https://pubmed.ncbi.nlm.nih.gov/42382280/,sleep-aging__high_design__recent_update_2026_07,selected_finding_draft,true,sleep-aging,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42382768,Preoperative gut microbiota depletion and metabolomic signatures predict postoperative pneumonia in patients with intracranial space-occupying lesions: a multi-omics prospective cohort study.,,2026,PubMed,42382768,,10.3389/fimmu.2026.1839465,https://pubmed.ncbi.nlm.nih.gov/42382768/,microbiome-inflammaging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42383063,"Hypertension among Middle Eastern and North African adults residing in the United States: addressing equity in health research representation using the All of Us Research Program, 2000-2024.",,2026,PubMed,42383063,,10.3389/fmed.2026.1819597,https://pubmed.ncbi.nlm.nih.gov/42383063/,blood-pressure-aging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42383546,Performance Evaluation of Highly Uniform Astragalus Polysaccharide/Silk Fibroin Microspheres Fabricated via Microfluidics as Biodegradable Fillers: Collagen Regeneration and Tissue Reaction.,,2026,PubMed,42383546,,10.1002/jbm.a.70122,https://pubmed.ncbi.nlm.nih.gov/42383546/,partial_reprogramming_aging,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42383757,The human gut microbe Eubacterium limosum utilizes flavodoxin over ferredoxin for lactate metabolism.,,2026,PubMed,42383757,,10.1128/aem.00643-26,https://pubmed.ncbi.nlm.nih.gov/42383757/,nad_nmn_nr_human_aging,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42383806,Long-Term Outcomes of Glucagon-Like Peptide-1 Receptor Agonists in Patients With Peripheral Artery Disease and Type 2 Diabetes.,,2026,PubMed,42383806,,10.1161/JAHA.125.045664,https://pubmed.ncbi.nlm.nih.gov/42383806/,metformin-aging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42383938,Real-World Comparative Effectiveness of Tirzepatide and Semaglutide for Obesity: A Multicentered Study.,,2026,PubMed,42383938,,10.1016/j.mayocp.2026.02.006,https://pubmed.ncbi.nlm.nih.gov/42383938/,glp1-weight-cardiometabolic__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42383941,Imaging-Derived Sarcopenic Obesity and Cardiovascular Outcomes: Insights Into Heart Failure Risk and Muscle Biology.,,2026,PubMed,42383941,,10.1016/j.jacc.2026.05.022,https://pubmed.ncbi.nlm.nih.gov/42383941/,resistance-training-muscle__high_weight_journal__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42384412,GLP-1 Receptor Agonist Use and Clinical Outcomes in Patients With Hidradenitis Suppurativa.,,2026,PubMed,42384412,,10.1001/jamadermatol.2026.1907,https://pubmed.ncbi.nlm.nih.gov/42384412/,glp1-weight-cardiometabolic__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42385118,"Genetic Risk for Alzheimer Disease, Midlife Hypertension, and Dementia: The ARIC Neurocognitive Study.",,2026,PubMed,42385118,,10.1212/WNL.0000000000218280,https://pubmed.ncbi.nlm.nih.gov/42385118/,blood-pressure-aging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42385119,"Cerebral Artery Pulsatility, Premorbid Blood Pressure, and Small Vessel Disease on Brain Imaging: A Population-Based Study.",,2026,PubMed,42385119,,10.1212/WNL.0000000000218181,https://pubmed.ncbi.nlm.nih.gov/42385119/,blood-pressure-aging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42385362,Vaginal Microbiome and Preterm Birth in Pregnant Women From India.,,2026,PubMed,42385362,,10.1111/jog.70381,https://pubmed.ncbi.nlm.nih.gov/42385362/,microbiome-inflammaging__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42386465,Joint associations of accelerometer-measured sleep duration and physical activity with cardiovascular disease and all-cause mortality: a longitudinal cohort study.,,2026,PubMed,42386465,,10.1016/j.numecd.2026.104849,https://pubmed.ncbi.nlm.nih.gov/42386465/,physical_activity_longevity,selected_finding_draft,true,physical-activity-healthspan,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42386771,Multi-omics profiling reveals systemic rejuvenation of the aged kidney through senolytic therapy.,,2026,PubMed,42386771,PMC13324268,10.1038/s41536-026-00490-x,https://pubmed.ncbi.nlm.nih.gov/42386771/,senolytics_human_aging,selected_finding_draft,true,senolytics,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42386944,Association between hypertension and incidence of cardiovascular disease events in young adults with type 2 diabetes: a nationwide cohort study.,,2026,PubMed,42386944,,10.1038/s41440-026-02726-1,https://pubmed.ncbi.nlm.nih.gov/42386944/,blood-pressure-aging__high_design__recent_update_2026_07,selected_finding_draft,true,blood-pressure-aging,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387087,Targeted Treatment for Hyperuricemia: The Drug Pipeline.,,2026,PubMed,42387087,,10.1007/s40266-026-01313-w,https://pubmed.ncbi.nlm.nih.gov/42387087/,rapamycin_mtor_aging,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387250,GLP-1 Receptor Agonists and Cardiovascular Outcomes in Patients with Type 2 Diabetes Across Myocardial Infarction-Defined Populations: A Systematic Review and Meta-Analysis.,,2026,PubMed,42387250,,10.1007/s40256-026-00809-5,https://pubmed.ncbi.nlm.nih.gov/42387250/,glp1_obesity_cardiometabolic_outcomes,selected_finding_draft,true,glp1-weight-cardiometabolic,true,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387290,Tirzepatide Is Associated With Improved Metabolic Outcomes in People With Type 1 Diabetes and Overweight or Obesity: A Retrospective Cohort Study.,,2026,PubMed,42387290,PMC13448848,10.1111/dom.71063,https://pubmed.ncbi.nlm.nih.gov/42387290/,glp1-weight-cardiometabolic__high_design__recent_update_2026_07,selected_finding_draft,true,glp1-weight-cardiometabolic,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387383,Frailty and prefrailty are associated with increased risk of aortic aneurysm but not aortic dissection: a prospective cohort study of UK biobank participants.,,2026,PubMed,42387383,,10.1186/s12872-026-06175-z,https://pubmed.ncbi.nlm.nih.gov/42387383/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387837,Pharmacological Treatment of Cerebellar Ataxia in Pediatric Ataxia-Telangiectasia: A Systematic Review.,,2026,PubMed,42387837,,10.1111/ene.70683,https://pubmed.ncbi.nlm.nih.gov/42387837/,nad_nmn_nr_human_aging,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387903,Comparative performance of the risk analysis index versus traditional frailty measures in predicting outcomes following revision total hip arthroplasty for mechanical prosthetic complications.,,2026,PubMed,42387903,,10.1177/11207000261458685,https://pubmed.ncbi.nlm.nih.gov/42387903/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42387977,"Dietary protein intake, animal-to-plant protein ratio, and risk of sarcopenia in community-dwelling adults: a 9-year follow-up study.",,2026,PubMed,42387977,,10.1017/S1368980026102973,https://pubmed.ncbi.nlm.nih.gov/42387977/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42388370,AIE-pharmacology: Acacetin and NMN co-delivery rescues sperm motility.,,2026,PubMed,42388370,,10.1016/j.mtbio.2026.103387,https://pubmed.ncbi.nlm.nih.gov/42388370/,partial_reprogramming_aging,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42388584,Possible Sarcopenia and Functional Decline After Colorectal or Gastric Cancer Surgery.,,2026,PubMed,42388584,,10.21873/cdp.10575,https://pubmed.ncbi.nlm.nih.gov/42388584/,resistance-training-muscle__high_design__recent_update_2026_07,active_candidate_needs_review,false,,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42388688,Impact of tirzepatide on systemic arterial stiffness assessed by cardio-ankle vascular index in individuals with obesity complicated by type 2 diabetes: A retrospective cohort study in Japan.,,2026,PubMed,42388688,PMC13320546,10.1016/j.obpill.2026.100291,https://pubmed.ncbi.nlm.nih.gov/42388688/,glp1-weight-cardiometabolic__high_design__recent_update_2026_07,selected_finding_draft,true,glp1-weight-cardiometabolic,false,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42388875,Dulaglutide versus empagliflozin as add-on therapy to metformin and sulfonylurea in type 2 diabetes: a randomized pilot study with exploratory metabolomic and microbiome analyses.,,2026,PubMed,42388875,PMC13318618,10.3389/fendo.2026.1843595,https://pubmed.ncbi.nlm.nih.gov/42388875/,glp1_obesity_cardiometabolic_outcomes,selected_finding_draft,true,glp1-weight-cardiometabolic,true,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42388980,Advancing fat graft survival: from adipose-derived stem cell mechanisms to next-generation regenerative strategies.,,2026,PubMed,42388980,,10.3389/fcell.2026.1870729,https://pubmed.ncbi.nlm.nih.gov/42388980/,partial_reprogramming_aging,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42389636,Retrospective cohort study assessing cardiovascular risk reduction through intensive blood pressure management in high-risk patients.,,2026,PubMed,42389636,PMC13318735,10.3389/fcvm.2026.1711504,https://pubmed.ncbi.nlm.nih.gov/42389636/,blood-pressure-aging__high_design__recent_update_2026_07,selected_finding_draft,true,blood-pressure-aging,true,false,,2026-07-14,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42389703,The nutritional and health benefits of ready-to-eat-cereal consumption: an updated technical review of global evidence.,,2026,PubMed,42389703,PMC13318615,10.3389/fnut.2026.1778338,https://pubmed.ncbi.nlm.nih.gov/42389703/,dietary_pattern_longevity,selected_finding_draft,true,dietary-pattern-longevity,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42389730,Resetting the epigenetic clock: cellular senescence and regenerative strategies in intervertebral disc degeneration.,,2026,PubMed,42389730,PMC13318712,10.3389/fragi.2026.1842955,https://pubmed.ncbi.nlm.nih.gov/42389730/,senolytics_human_aging,selected_finding_draft,true,senolytics,true,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-42389733,The effect of metformin treatment during primary influenza infection on heterologous challenge in young and aged mice.,,2026,PubMed,42389733,,10.3389/fragi.2026.1736105,https://pubmed.ncbi.nlm.nih.gov/42389733/,metformin_aging_longevity,active_candidate_needs_review,false,,false,false,,2026-07-06,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
