finding_id,candidate_id,pmid,doi,title_en,topic_id,study_type,species,previous_level,decision,reason,retired_date,recovery_source
finding-pubmed-42758011,pubmed-42758011,42758011,10.1177/08850666261487160,Critical Care and Transplant Decision-Making in Acute and Acute-on-Chronic Liver Failure: A Scoping Review.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758106,pubmed-42758106,42758106,10.1002/bcp.70824,Benzodiazepines use in primary care England: Prescribing patterns and adverse consequences.,sleep-aging,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758145,pubmed-42758145,42758145,10.1093/rheumatology/keag516,Effectiveness of oral anticoagulants in precapillary pulmonary hypertension associated with systemic sclerosis: a EUSTAR cohort study.,blood-pressure-aging,human_cohort,human,C,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758259,pubmed-42758259,42758259,10.1007/s11325-026-03811-y,Association of sleep efficiency with cardiac autonomic modulation in young and professional soccer players during pre-season.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758303,pubmed-42758303,42758303,10.1007/s00114-026-02160-w,Parental care in Canthon cyanellus cyanellus maintains brood ball moisture and shapes bacterial communities: implications for offspring survival.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758304,pubmed-42758304,42758304,10.1007/s00125-026-06863-7,Unimolecular GLP-1/APJ receptor co-agonism improves metabolism and dyslipidaemia as well as normalising hepatic triglyceride and aminotransferase elevation in high-fat-fed mice.,glp1-weight-cardiometabolic,animal_study,mouse,D,retired_from_active_findings,nonhuman_record_in_human_outcome_topic,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758403,pubmed-42758403,42758403,10.1007/s12011-026-05350-9,Selenium Deficiency is a Significant Risk Factor for Sarcopenia: Evidence and Selenoprotein-Mediated Mechanisms.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758431,pubmed-42758431,42758431,10.1007/s13679-026-00765-w,When Ultra-Processed Foods are Eaten: The Missing Dimension in Exposure Measurement for Obesity Research.,time-restricted-eating,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758481,pubmed-42758481,42758481,10.1080/07380577.2026.2733169,Associations of Cognitive Impairment and Physical Prefrailty with Occupational Dysfunction in Community-Dwelling Older Adults: Accounting for Depressive Tendencies.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758548,pubmed-42758548,42758548,10.2215/CJN.0000001220,A Mixed-Methods Study of How Older Adults with Advanced CKD Perceive Kidney Failure Risk.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42758549,pubmed-42758549,42758549,10.1097/JCN.0000000000001388,"Trajectories of Cognitive Function, Affective Symptoms, and Self-Care in Heart Failure: A Prospective Cohort Study.",resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759073,pubmed-42759073,42759073,10.1016/j.ortho.2026.101245,Efficacy of acetazolamide in adult sleep apnea: A systematic review of randomized controlled trials.,sleep-aging,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759347,pubmed-42759347,42759347,10.1016/j.sleep.2026.109254,A longitudinal case report illustrating diagnostic complexity among overlapping sleep-wake phenotypes.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759441,pubmed-42759441,42759441,10.1016/j.ejso.2026.112156,Spotting the vulnerable: Preoperative risk stratification in non-metastatic colorectal cancer patients aged 80 years and older.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759491,pubmed-42759491,42759491,10.1093/g3journal/jkag258,Age-dependent genetic effects contribute to immunosenescence in Drosophila melanogaster.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759604,pubmed-42759604,42759604,10.1016/j.otsr.2026.104882,Beyond age and comorbidities: frailty and cognitive impairment are associated with early medical complications after surgery for lumbar spinal stenosis in patients aged 75 years and older.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759650,pubmed-42759650,42759650,10.1016/j.gastrohep.2026.502855,Prognostic value of the liver fragility index to predict hospitalization and mortality in outpatients with cirrhosis.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759772,pubmed-42759772,42759772,10.1016/j.urology.2026.09.014,Trends in the utilization of minimally invasive therapies for overactive bladder among older adults: a national Medicare study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759776,pubmed-42759776,42759776,10.1016/j.bbadis.2026.168470,Oxidative lipoprotein remodelling in atherogenesis: Mechanistic insights and therapeutic potential.,ldl-apob-cardiovascular-risk,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759799,pubmed-42759799,42759799,10.1016/j.athoracsur.2026.09.026,"Association Between N1 Nodal Assessment, Upstaging, and Survival in Resected Non-Small Cell Lung Cancer.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759809,pubmed-42759809,42759809,10.1016/j.prostaglandins.2026.107107,Lifelong Caloric Restriction Reshapes Age-Related Hepatic Oxylipin Profiles and Is Associated with a CYB5R3-Linked Epoxide-Diol Signature.,microbiome-inflammaging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759848,pubmed-42759848,42759848,10.1016/j.nbd.2026.107610,Cellular senescence is an early feature and therapeutic target in amyotrophic lateral sclerosis TDP-43(Q331K) mice.,senolytics,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759976,pubmed-42759976,42759976,10.1136/bmj-2026-100624,Survival benefit of deceased donor kidney transplantation versus continued dialysis: international target trial emulation.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42759983,pubmed-42759983,42759983,10.1136/jitc-2026-015212,Frailty of older patients is not reflected in the melanoma tumor microenvironment and treatment response to immune checkpoint blockade therapy.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760081,pubmed-42760081,42760081,10.1136/bmjopen-2026-124025,"Effect of fish oil as an adjunct therapy to metformin on vascular and cardiac health in women with polyendocrine metabolic ovarian syndrome: protocol for a randomised, placebo-controlled clinical trial.",metformin-aging,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760082,pubmed-42760082,42760082,10.1136/bmjopen-2026-126255,Periodised power training in community-dwelling adults with chronic stroke: a protocol for the Power Exercise for Stroke Recovery (POWER) pilot randomised controlled trial.,resistance-training-muscle,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760097,pubmed-42760097,42760097,10.1136/openhrt-2026-004403,Association between delayed transcatheter aortic valve replacement beyond 6 months and clinical outcomes in severe aortic stenosis: a retrospective observational study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760144,pubmed-42760144,42760144,10.1016/j.ejim.2026.107197,"CKM: Epidemiology, current clinical implications and future burden.",resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760157,pubmed-42760157,42760157,10.1016/j.orcp.2026.09.004,Epigenetic determinants of GLP-1 responsiveness: Integrating dietary modulation beyond genetics.,glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760198,pubmed-42760198,42760198,10.1016/j.hlc.2026.05.013,Achieving ≥90% of the Age-Predicted Treadmill Time for Commercial Vehicle Operation Does Not Predict Future Cardiovascular Events.,physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760211,pubmed-42760211,42760211,10.1016/j.arbres.2026.07.014,Reference Equations for Maximal Sniff Nasal Inspiratory Pressure in Healthy Children and Adolescents.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760258,pubmed-42760258,42760258,10.1093/gerona/glag230,Performance of Chronic Conditions Data Warehouse Algorithms in Medicare Advantage and Fee-For-Service Populations.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760259,pubmed-42760259,42760259,10.1093/gerona/glag229,Performance of Claims-based Frailty Indices in Medicare Advantage and Fee-for-Service Populations.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760270,pubmed-42760270,42760270,10.1080/1061186X.2026.2735986,Senescence-Associated Extracellular Vesicles in Skin Aging and Regeneration: From Pathophysiology to Therapeutic Opportunities.,senolytics,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760348,pubmed-42760348,42760348,10.1038/s41415-026-0083-z,Rethinking systemic adjuncts in periodontitis: a single centre acquisition cost comparison of antimicrobial and non-antimicrobial therapies.,metformin-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760434,pubmed-42760434,42760434,10.1186/s40798-026-01103-z,"Effects of Strength Training on Cognitive Function, Brain-Derived Neurotrophic Factor and Insulin-Like Growth Factor 1 in Highly-Trained Young Female Soccer Players.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760535,pubmed-42760535,42760535,10.1186/s12877-026-08260-6,Risk factors for frailty in older adults with cancer: a systematic review.,resistance-training-muscle,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760621,pubmed-42760621,42760621,10.1177/10600280261486055,Orforglipron: An Oral GLP-1 Receptor Agonist for Obesity Treatment.,glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760691,pubmed-42760691,42760691,10.1097/MD.0000000000050662,National mortality trends due to OSA and respiratory failure in U.S adults from 1999-2023: Insights from the CDC-WONDER database.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760692,pubmed-42760692,42760692,10.1097/MD.0000000000050756,Monocyte-to-HDL cholesterol ratio and cardiovascular comorbidity in COPD: Evidence from NHANES 2007 to 2018.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760726,pubmed-42760726,42760726,10.1097/MD.0000000000050790,"Epidemiological characteristics and clinical implications of Vibrio vulnificus infections in western Gyeongsangnam-do, Korea: A retrospective observational study.",blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42760739,pubmed-42760739,42760739,10.1097/MD.0000000000050770,Association between serum uric acid and benign prostatic hyperplasia among Chinese men aged 45 years or older: A prospective cohort study.,blood-pressure-aging,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42761161,pubmed-42761161,42761161,10.1002/hsr2.73255,Multidimensional Assessment of Nutritional Status Among Hospitalized Older Adults With Pneumonia at a Tertiary Hospital in Ghana: A Descriptive Cross-Sectional Study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42761895,pubmed-42761895,42761895,10.2147/COPD.S612655,Screening Utility of Lower Limb Muscle Ultrasound for Sarcopenia in COPD Patients.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42761967,pubmed-42761967,42761967,10.1162/IMAG.a.1352,Brain-age in ultra-low-field MRI: How well does it work?,epigenetic-clocks,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762145,pubmed-42762145,42762145,10.3791/70872,Biopolymeric Approaches for Colon Cancer Treatment: A Comprehensive Review of Polysaccharide-based Delivery Systems.,microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762318,pubmed-42762318,42762318,10.1007/s00421-026-06418-z,Changes in cardiac function before and after hot water immersion and endurance exercise in middle-aged individuals with overweight or obesity.,physical-activity-healthspan,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762322,pubmed-42762322,42762322,10.1007/s00421-026-06443-y,Eccentric contraction duration in bodyweight resistance exercise training for changes in physical function and health parameters of older adults.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762629,pubmed-42762629,42762629,10.1016/j.archger.2026.106414,Characteristics and predictors of frequent emergency department presentation and patient-reported care experiences among older adults: A retrospective cohort and survey study.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762660,pubmed-42762660,42762660,10.1016/j.jgo.2026.104155,Racial and socioeconomic disparities in frailty burden among older women with metastatic breast cancer: A SEER-Medicare analysis.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762804,pubmed-42762804,42762804,10.1016/j.jacadv.2026.103242,Markers of Autonomic Function and Cancer Mortality Risk in Healthy Adults.,cardiorespiratory-fitness,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762896,pubmed-42762896,42762896,10.1016/j.tjnut.2026.101836,"Schisandra chinensis Modulates Cellular Senescence through Integrated Regulation of Redox, Mitochondrial, and Inflammatory Homeostasis.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762898,pubmed-42762898,42762898,10.1016/j.tjnut.2026.101842,The association between the Global Diet Quality Score and all-cause mortality in Black South African adults.,dietary-pattern-longevity,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762980,pubmed-42762980,42762980,10.1016/j.eprac.2026.09.006,Changes in Abdominal Adiposity and Associations With Metabolic Health Markers Following Tirzepatide in Japanese Participants With Obesity Disease: Results From the SURMOUNT-J Study.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42762982,pubmed-42762982,42762982,10.1016/j.chest.2026.08.050,Multicomponent Pulmonary Rehabilitation for Prolonged Mechanical Ventilation in Patients Aged 80 Years or Older: A Randomized Controlled Trial.,resistance-training-muscle,human_randomized_or_clinical_trial,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763076,pubmed-42763076,42763076,10.1016/j.exger.2026.113331,High BMI-attributable burden of eight diseases relevant to the CKM framework in China: GBD 2023 estimates and projections to 2050.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763222,pubmed-42763222,42763222,10.1016/j.jfma.2026.09.023,Development and pilot implementation of a digitally integrated frailty-triggered comprehensive geriatric assessment system for older inpatients.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763326,pubmed-42763326,42763326,10.1038/s41388-026-03989-1,"Beyond the blood-brain barrier: humanised mice, the missing link in glioblastoma research.",microbiome-inflammaging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763347,pubmed-42763347,42763347,10.1038/s41370-026-00977-1,A dangerous combination: how co-occurring floods and blackouts increase cardiovascular hospitalizations.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763448,pubmed-42763448,42763448,10.12688/f1000research.182846.4,"Sex Differences in the Prevalence and Correlates of Sleep Disturbance Among Indonesian Stroke Survivors: A Population-Based Study of 7,147 Individuals.",sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763636,pubmed-42763636,42763636,10.64719/pb.20773,"Auvelity (Dextromethorphan-Bupropion) for Agitation and Aggression in Alzheimer's Disease Dementia: Mechanism, Efficacy, Safety, and Clinical Considerations.",blood-pressure-aging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763732,pubmed-42763732,42763732,10.2147/DMSO.S616418,Efficacy and Safety of CagriSema for Metabolic Outcomes: Systematic Review and Pairwise Meta-Analysis of Randomized Controlled Trials.,glp1-weight-cardiometabolic,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42763880,pubmed-42763880,42763880,10.1556/650.2026.33671,"[Observation of the impact of nutritional support with beta-hydroxy-beta-methylbutyrate on lean mass parameters of body composition in patients with obesity, type 2 diabetes mellitus and metabolically associated fatty liver disease].",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42764080,pubmed-42764080,42764080,10.1016/j.exger.2026.113332,Multimorbidity and long-term condition burden as markers of incident sarcopenia risk: A prospective cohort study.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42764081,pubmed-42764081,42764081,10.1016/j.exger.2026.113327,Preliminary findings on the enhancement of skeletal muscle structure and function in aged male mice by P7C3 activation of nicotinamide phosphoribosyl transferase (NAMPT).,resistance-training-muscle,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42764083,pubmed-42764083,42764083,10.1016/j.ijpharm.2026.127394,Cargo-aware design of dissolving microneedles: an FEA-guided rational framework reveals distinct delivery mechanisms for small and large molecules.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42764089,pubmed-42764089,42764089,10.1016/j.abb.2026.111006,A Matter of Balance: Heme Oxygenase-1 at the Crossroads of Healthy and Pathological Aging.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42764115,pubmed-42764115,42764115,10.1016/j.exer.2026.111242,NAD(+)-sirtuin-mitochondrial quality control in lens epithelial cells: a candidate modulatory network in crystalline lens aging.,autophagy-mitophagy,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42764136,pubmed-42764136,42764136,10.1016/j.bbi.2026.107023,CSenescence-associated-secretory phenotype proteins and inflammatory pathways are involved in psychosis: A transdiagnostic study using the Human Connectome Project for early psychosis (HCP-EP) data.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
